a|PersonType|NameStyle|Title|FirstName|MiddleName|LastName|Suffix|EmailPromotion|AdditionalContactInfo
18275|IN|0|NULL|Alexander|E|Taylor|NULL|0|NULL
18276|IN|0|NULL|Janelle|NULL|Sai|NULL|2|NULL
18277|IN|0|NULL|Curtis|E|Zeng|NULL|2|NULL
18278|IN|0|NULL|Brandon|L|Thomas|NULL|1|NULL
18279|IN|0|NULL|Curtis|NULL|She|NULL|2|NULL
18280|IN|0|NULL|Alexander|G|Anderson|NULL|2|NULL
18281|IN|0|NULL|William|A|Martinez|NULL|0|NULL
18282|IN|0|NULL|Jorge|NULL|Zhang|NULL|0|NULL
18283|IN|0|NULL|Zachary|B|Williams|NULL|1|NULL
18284|IN|0|NULL|Jorge|M|Wang|NULL|1|NULL
18285|IN|0|NULL|Jorge|T|Chen|NULL|0|NULL
18286|IN|0|NULL|Zachary|J|Jones|NULL|1|NULL
18287|IN|0|NULL|Jorge|V|Li|NULL|0|NULL
18288|IN|0|NULL|Brandon|C|Jackson|NULL|2|NULL
18289|IN|0|NULL|Jorge|J|Liu|NULL|0|NULL
18290|IN|0|NULL|Bernard|NULL|Thames|NULL|0|NULL
18291|IN|0|NULL|Jorge|NULL|Yang|NULL|0|NULL
18292|IN|0|NULL|John|NULL|Brown|NULL|0|NULL
18293|IN|0|NULL|Jorge|NULL|Huang|NULL|0|NULL
18294|IN|0|NULL|Jorge|J|Wu|NULL|0|NULL
18295|IN|0|NULL|Jorge|NULL|Lin|NULL|0|NULL
18296|IN|0|NULL|Jorge|M|Zhou|NULL|0|NULL
18297|IN|0|NULL|Jorge|R|Ye|NULL|1|NULL
18298|IN|0|NULL|Alexander|R|Jackson|NULL|0|NULL
18299|IN|0|NULL|Jorge|NULL|Zhao|NULL|2|NULL
18300|IN|0|NULL|Brandon|C|White|NULL|1|NULL
18301|IN|0|NULL|Alexander|D|White|NULL|1|NULL
18302|IN|0|NULL|Alexander|E|Harris|NULL|1|NULL
18303|IN|0|NULL|Jorge|W|Lu|NULL|2|NULL
18304|IN|0|NULL|Alexander|K|Martin|NULL|0|NULL
18305|IN|0|NULL|Alexander|NULL|Thompson|NULL|1|NULL
18306|IN|0|NULL|Alexander|NULL|Garcia|NULL|0|NULL
18307|IN|0|NULL|Jorge|A|Xu|NULL|0|NULL
18308|IN|0|NULL|Dylan|NULL|Miller|NULL|0|NULL
18309|IN|0|NULL|Alexander|K|Martinez|NULL|0|NULL
18310|IN|0|NULL|Alexander|J|Robinson|NULL|2|NULL
18311|IN|0|NULL|Dylan|C|Wilson|NULL|1|NULL
18312|IN|0|NULL|John|M|Clark|NULL|2|NULL
18313|IN|0|NULL|Jorge|NULL|Sun|NULL|0|NULL
18314|IN|0|NULL|Jorge|NULL|Zhu|NULL|1|NULL
18315|IN|0|NULL|Jorge|NULL|Gao|NULL|1|NULL
18316|IN|0|NULL|Anthony|NULL|Thompson|NULL|0|NULL
18317|IN|0|NULL|Jorge|O|Ma|NULL|0|NULL
18318|IN|0|NULL|Janelle|J|Arthur|NULL|1|NULL
18319|IN|0|NULL|Jorge|L|Liang|NULL|0|NULL
18320|IN|0|NULL|Jorge|L|Guo|NULL|1|NULL
18321|IN|0|NULL|Brandon|NULL|Harris|NULL|0|NULL
18322|IN|0|NULL|Anthony|J|Garcia|NULL|0|NULL
18323|IN|0|NULL|Jorge|NULL|He|NULL|0|NULL
18324|IN|0|NULL|John|F|Davis|NULL|1|NULL
18325|IN|0|NULL|Jorge|NULL|Zheng|NULL|0|NULL
18326|IN|0|NULL|Jorge|NULL|Hu|NULL|2|NULL
18327|IN|0|NULL|John|T|Moore|NULL|1|NULL
18328|IN|0|NULL|Jorge|NULL|Cai|NULL|0|NULL
18329|IN|0|NULL|John|NULL|Taylor|NULL|0|NULL
18330|IN|0|NULL|Jorge|NULL|She|NULL|1|NULL
18331|IN|0|NULL|Nicholas|D|Rodriguez|NULL|2|NULL
18332|IN|0|NULL|Alan|NULL|Zhang|NULL|0|NULL
18333|IN|0|NULL|Alan|NULL|Wang|NULL|1|NULL
18334|IN|0|NULL|John|C|Anderson|NULL|0|NULL
18335|IN|0|NULL|Zachary|L|Davis|NULL|0|NULL
18336|IN|0|NULL|Janelle|E|Madan|NULL|0|NULL
18337|IN|0|NULL|Frank|E|Moreno|NULL|0|NULL
18338|IN|0|NULL|Frank|NULL|Munoz|NULL|0|NULL
18339|IN|0|NULL|Frank|M|Romero|NULL|0|NULL
18340|IN|0|NULL|Nicholas|G|Lewis|NULL|2|NULL
18341|IN|0|NULL|Frank|F|Navarro|NULL|0|NULL
18342|IN|0|NULL|Frank|G|Gutierrez|NULL|0|NULL
18343|IN|0|NULL|Frank|M|Torres|NULL|0|NULL
18344|IN|0|NULL|John|W|Thomas|NULL|2|NULL
18345|IN|0|NULL|John|NULL|Jackson|NULL|1|NULL
18346|IN|0|NULL|Frank|M|Dominguez|NULL|0|NULL
18347|IN|0|NULL|Frank|C|Gill|NULL|1|NULL
18348|IN|0|NULL|Frank|NULL|Vazquez|NULL|1|NULL
18349|IN|0|NULL|Frank|NULL|Blanco|NULL|1|NULL
18350|IN|0|NULL|Frank|NULL|Serrano|NULL|0|NULL
18351|IN|0|NULL|Frank|NULL|Ramos|NULL|1|NULL
18352|IN|0|NULL|John|D|White|NULL|0|NULL
18353|IN|0|NULL|Frank|NULL|Carlson|NULL|2|NULL
18354|IN|0|NULL|Frank|NULL|Suarez|NULL|0|NULL
18355|IN|0|NULL|Zachary|M|Miller|NULL|0|NULL
18356|IN|0|NULL|Frank|T|Sanz|NULL|1|NULL
18357|IN|0|NULL|John|NULL|Harris|NULL|1|NULL
18358|IN|0|NULL|John|A|Martin|NULL|0|NULL
18359|IN|0|NULL|John|I|Thompson|NULL|1|NULL
18360|IN|0|NULL|Frank|NULL|Rubio|NULL|0|NULL
18361|IN|0|NULL|Brandon|S|Martin|NULL|0|NULL
18362|IN|0|NULL|William|NULL|Robinson|NULL|0|NULL
18363|IN|0|NULL|William|NULL|Clark|NULL|0|NULL
18364|IN|0|NULL|Jésus|NULL|Martin|NULL|1|NULL
18365|IN|0|NULL|John|M|Rodriguez|NULL|0|NULL
18366|IN|0|NULL|John|H|Lewis|NULL|1|NULL
18367|IN|0|NULL|Jésus|NULL|Gomez|NULL|1|NULL
18368|IN|0|NULL|William|NULL|Rodriguez|NULL|2|NULL
18369|IN|0|NULL|Janelle|M|Prasad|NULL|2|NULL
18370|IN|0|NULL|John|NULL|Lee|NULL|1|NULL
18371|IN|0|NULL|John|M|Walker|NULL|0|NULL
18372|IN|0|NULL|Jésus|F|Diaz|NULL|0|NULL
18373|IN|0|NULL|Tyler|L|Jackson|NULL|1|NULL
18374|IN|0|NULL|Jésus|M|Hernandez|NULL|2|NULL
18375|IN|0|NULL|Jésus|H|Alvarez|NULL|0|NULL
18376|IN|0|NULL|William|A|Smith|NULL|0|NULL
18377|IN|0|NULL|Anthony|NULL|Martinez|NULL|0|NULL
18378|IN|0|NULL|Jésus|K|Munoz|NULL|0|NULL
18379|IN|0|NULL|Anthony|E|Robinson|NULL|2|NULL
18380|IN|0|NULL|Zachary|NULL|Wilson|NULL|0|NULL
18381|IN|0|Sr.|Jésus|V|Alonso|NULL|2|NULL
18382|IN|0|NULL|Jésus|R|Romero|NULL|0|NULL
18383|IN|0|NULL|William|R|Johnson|NULL|0|NULL
18384|IN|0|NULL|Jésus|L|Navarro|NULL|0|NULL
18385|IN|0|NULL|Anthony|NULL|Clark|NULL|1|NULL
18386|IN|0|NULL|Jésus|E|Gutierrez|NULL|0|NULL
18387|IN|0|NULL|William|NULL|Williams|NULL|0|NULL
18388|IN|0|NULL|William|NULL|Jones|NULL|1|NULL
18389|IN|0|NULL|Jésus|NULL|Dominguez|NULL|2|NULL
18390|IN|0|NULL|Jésus|M|Gill|NULL|0|NULL
18391|IN|0|NULL|Brandon|J|Thompson|NULL|0|NULL
18392|IN|0|NULL|Jésus|NULL|Vazquez|NULL|0|NULL
18393|IN|0|NULL|Anthony|G|Rodriguez|NULL|0|NULL
18394|IN|0|NULL|Jésus|E|Blanco|NULL|2|NULL
18395|IN|0|NULL|Jésus|B|Serrano|NULL|0|NULL
18396|IN|0|NULL|Jésus|E|Ramos|NULL|1|NULL
18397|IN|0|NULL|William|M|Brown|NULL|0|NULL
18398|IN|0|NULL|William|C|Davis|NULL|0|NULL
18399|IN|0|NULL|William|NULL|Miller|NULL|0|NULL
18400|IN|0|NULL|Jésus|NULL|Carlson|NULL|0|NULL
18401|IN|0|NULL|Jésus|NULL|Suarez|NULL|2|NULL
18402|IN|0|NULL|Kelvin|E|Sun|NULL|0|NULL
18403|IN|0|NULL|Jésus|NULL|Sanz|NULL|0|NULL
18404|IN|0|NULL|William|NULL|Moore|NULL|1|NULL
18405|IN|0|NULL|Anthony|NULL|Lewis|NULL|0|NULL
18406|IN|0|NULL|Jésus|NULL|Rubio|NULL|0|NULL
18407|IN|0|NULL|Tyler|NULL|White|NULL|2|NULL
18408|IN|0|NULL|Jésus|L|Ortega|NULL|0|NULL
18409|IN|0|NULL|William|A|Taylor|NULL|1|NULL
18410|IN|0|NULL|Larry|NULL|Martin|NULL|0|NULL
18411|IN|0|NULL|Larry|S|Gomez|NULL|1|NULL
18412|IN|0|NULL|William|L|Anderson|NULL|0|NULL
18413|IN|0|NULL|William|A|Thomas|NULL|2|NULL
18414|IN|0|NULL|Larry|M|Rowe|NULL|0|NULL
18415|IN|0|NULL|Larry|T|Diaz|NULL|0|NULL
18416|IN|0|NULL|William|N|Lewis|NULL|2|NULL
18417|IN|0|NULL|Larry|NULL|Hernandez|NULL|0|NULL
18418|IN|0|NULL|William|NULL|Lee|NULL|1|NULL
18419|IN|0|NULL|Larry|T|Alvarez|NULL|0|NULL
18420|IN|0|NULL|William|E|Walker|NULL|2|NULL
18421|IN|0|NULL|Brandon|A|Smith|NULL|0|NULL
18422|IN|0|NULL|Larry|M|Jimenez|NULL|0|NULL
18423|IN|0|NULL|Janelle|C|Raman|NULL|2|NULL
18424|IN|0|NULL|Larry|W|Moreno|NULL|2|NULL
18425|IN|0|NULL|Larry|NULL|Munoz|NULL|0|NULL
18426|IN|0|NULL|Larry|B|Alonso|NULL|0|NULL
18427|IN|0|NULL|Brandon|J|Johnson|NULL|1|NULL
18428|IN|0|NULL|Larry|S|Romero|NULL|2|NULL
18429|IN|0|NULL|Anthony|M|Lee|NULL|1|NULL
18430|IN|0|NULL|Brandon|V|Garcia|NULL|0|NULL
18431|IN|0|NULL|Brandon|NULL|Williams|NULL|0|NULL
18432|IN|0|NULL|Larry|NULL|Navarro|NULL|2|NULL
18433|IN|0|NULL|Brandon|C|Jones|NULL|0|NULL
18434|IN|0|NULL|Daniel|L|Moore|NULL|0|NULL
18435|IN|0|NULL|Larry|NULL|Gutierrez|NULL|2|NULL
18436|IN|0|NULL|Anthony|T|Walker|NULL|2|NULL
18437|IN|0|NULL|Brandon|E|Brown|NULL|2|NULL
18438|IN|0|NULL|Brandon|NULL|Davis|NULL|2|NULL
18439|IN|0|NULL|Larry|D|Townsend|NULL|0|NULL
18440|IN|0|NULL|Larry|NULL|Dominguez|NULL|0|NULL
18441|IN|0|NULL|Brandon|S|Martinez|NULL|0|NULL
18442|IN|0|NULL|Brandon|L|Miller|NULL|0|NULL
18443|IN|0|NULL|Larry|NULL|Gill|NULL|1|NULL
18444|IN|0|NULL|Brandon|NULL|Wilson|NULL|0|NULL
18445|IN|0|NULL|Brandon|T|Moore|NULL|1|NULL
18446|IN|0|NULL|Zachary|S|Moore|NULL|0|NULL
18447|IN|0|NULL|Larry|M|Vazquez|NULL|2|NULL
18448|IN|0|NULL|Janelle|NULL|Subram|NULL|0|NULL
18449|IN|0|NULL|Larry|E|Blanco|NULL|0|NULL
18450|IN|0|NULL|Brandon|J|Robinson|NULL|2|NULL
18451|IN|0|NULL|Zachary|M|Taylor|NULL|0|NULL
18452|IN|0|NULL|Larry|NULL|Serrano|NULL|2|NULL
18453|IN|0|NULL|Brandon|C|Clark|NULL|0|NULL
18454|IN|0|NULL|Brandon|K|Rodriguez|NULL|1|NULL
18455|IN|0|NULL|Larry|NULL|Ramos|NULL|0|NULL
18456|IN|0|NULL|Tyler|L|Harris|NULL|2|NULL
18457|IN|0|NULL|Nicholas|G|Lee|NULL|0|NULL
18458|IN|0|NULL|Tyler|J|Smith|NULL|1|NULL
18459|IN|0|NULL|Larry|D|Suarez|NULL|2|NULL
18460|IN|0|NULL|Larry|NULL|Sanz|NULL|0|NULL
18461|IN|0|NULL|Brandon|A|Lewis|NULL|0|NULL
18462|IN|0|NULL|Daniel|J|Weisman|NULL|0|NULL
18463|IN|0|NULL|Larry|NULL|Rubio|NULL|0|NULL
18464|IN|0|NULL|Brandon|NULL|Lee|NULL|1|NULL
18465|IN|0|NULL|Larry|C|Ortega|NULL|0|NULL
18466|IN|0|NULL|Brandi|A|Martin|NULL|0|NULL
18467|IN|0|NULL|Brandon|J|Walker|NULL|2|NULL
18468|IN|0|NULL|Brandi|M|Gomez|NULL|1|NULL
18469|IN|0|NULL|Brandi|NULL|Ruiz|NULL|0|NULL
18470|IN|0|NULL|Brandi|NULL|Diaz|NULL|0|NULL
18471|IN|0|NULL|Brandi|C|Hernandez|NULL|2|NULL
18472|IN|0|NULL|Dylan|H|Moore|NULL|2|NULL
18473|IN|0|NULL|Brandi|NULL|Ashe|NULL|0|NULL
18474|IN|0|NULL|Tyler|NULL|Johnson|NULL|0|NULL
18475|IN|0|NULL|Brandi|NULL|Jiménez|NULL|0|NULL
18476|IN|0|NULL|Dylan|P|Taylor|NULL|0|NULL
18477|IN|0|NULL|Brandi|M|Munoz|NULL|1|NULL
18478|IN|0|NULL|Brandi|NULL|Alonso|NULL|2|NULL
18479|IN|0|NULL|Brandi|NULL|Romero|NULL|0|NULL
18480|IN|0|NULL|Dylan|T|Williams|NULL|0|NULL
18481|IN|0|NULL|Brandi|NULL|Navarro|NULL|0|NULL
18482|IN|0|NULL|Janelle|NULL|Garcia|NULL|1|NULL
18483|IN|0|NULL|Brandi|S|Gutierrez|NULL|2|NULL
18484|IN|0|NULL|Dylan|NULL|Jones|NULL|0|NULL
18485|IN|0|NULL|Dylan|J|Brown|NULL|2|NULL
18486|IN|0|NULL|Brandi|NULL|Dominguez|NULL|2|NULL
18487|IN|0|NULL|Brandi|D|Gill|NULL|1|NULL
18488|IN|0|NULL|Daniel|P|Thompson|NULL|0|NULL
18489|IN|0|NULL|Daniel|P|Taylor|NULL|0|NULL
18490|IN|0|NULL|Brandi|NULL|Vazquez|NULL|1|NULL
18491|IN|0|NULL|Dylan|NULL|Anderson|NULL|0|NULL
18492|IN|0|NULL|Tyler|L|Martin|NULL|1|NULL
18493|IN|0|NULL|Brandi|L|Blanco|NULL|2|NULL
18494|IN|0|NULL|Tyler|NULL|Williams|NULL|2|NULL
18495|IN|0|NULL|Zachary|NULL|Anderson|NULL|1|NULL
18496|IN|0|NULL|Brandi|NULL|Serrano|NULL|0|NULL
18497|IN|0|NULL|Dylan|NULL|Thomas|NULL|0|NULL
18498|IN|0|NULL|Cindy|G|Ramos|NULL|0|NULL
18499|IN|0|NULL|Brandi|W|Carlson|NULL|2|NULL
18500|IN|0|NULL|Brandi|NULL|Suarez|NULL|0|NULL
18501|IN|0|NULL|Dylan|C|Jackson|NULL|1|NULL
18502|IN|0|NULL|Janelle|NULL|Fernandez|NULL|1|NULL
18503|IN|0|NULL|Brandi|J|Sanz|NULL|2|NULL
18504|IN|0|NULL|Brandi|M|Rubio|NULL|0|NULL
18505|IN|0|NULL|Brandi|M|Ortega|NULL|0|NULL
18506|IN|0|NULL|Leslie|NULL|Martin|NULL|0|NULL
18507|IN|0|NULL|Leslie|NULL|Gomez|NULL|0|NULL
18508|IN|0|NULL|Dylan|L|Harris|NULL|0|NULL
18509|IN|0|NULL|Leslie|J|Ruiz|NULL|1|NULL
18510|IN|0|NULL|Leslie|M|Diaz|NULL|1|NULL
18511|IN|0|NULL|Dylan|NULL|Martin|NULL|0|NULL
18512|IN|0|NULL|Dylan|D|Thompson|NULL|0|NULL
18513|IN|0|NULL|Leslie|D|Hernandez|NULL|0|NULL
18514|IN|0|NULL|Leslie|NULL|Alvarez|NULL|0|NULL
18515|IN|0|NULL|Tyler|NULL|Thompson|NULL|0|NULL
18516|IN|0|NULL|Leslie|NULL|Jimenez|NULL|0|NULL
18517|IN|0|NULL|Dylan|L|Garcia|NULL|0|NULL
18518|IN|0|NULL|Janelle|G|Lopez|NULL|2|NULL
18519|IN|0|NULL|Leslie|C|Moreno|NULL|0|NULL
18520|IN|0|NULL|Leslie|E|Munoz|NULL|2|NULL
18521|IN|0|NULL|Dylan|M|Martinez|NULL|0|NULL
18522|IN|0|NULL|Leslie|M|Ferrier|NULL|0|NULL
18523|IN|0|NULL|Leslie|E|Romero|NULL|0|NULL
18524|IN|0|NULL|Nicholas|O|Walker|NULL|2|NULL
18525|IN|0|NULL|Leslie|E|Navarro|NULL|1|NULL
18526|IN|0|NULL|Dylan|L|Robinson|NULL|0|NULL
18527|IN|0|NULL|Leslie|NULL|Gutierrez|NULL|2|NULL
18528|IN|0|NULL|Leslie|NULL|Dominguez|NULL|0|NULL
18529|IN|0|NULL|Leslie|NULL|Gill|NULL|2|NULL
18530|IN|0|NULL|Daniel|NULL|Anderson|NULL|0|NULL
18531|IN|0|NULL|Leslie|V|Vazquez|NULL|0|NULL
18532|IN|0|NULL|Janelle|NULL|Martinez|NULL|1|NULL
18533|IN|0|NULL|Leslie|L|Blanco|NULL|2|NULL
18534|IN|0|NULL|Leslie|T|Serrano|NULL|0|NULL
18535|IN|0|NULL|Tyler|NULL|Jones|NULL|1|NULL
18536|IN|0|NULL|Leslie|NULL|Ramos|NULL|1|NULL
18537|IN|0|NULL|Tyler|NULL|Brown|NULL|1|NULL
18538|IN|0|NULL|Dylan|D|Clark|NULL|2|NULL
18539|IN|0|NULL|Dylan|E|Rodriguez|NULL|0|NULL
18540|IN|0|NULL|Tyler|A|Davis|NULL|1|NULL
18541|IN|0|NULL|Leslie|C|Suarez|NULL|0|NULL
18542|IN|0|NULL|Dylan|NULL|Lewis|NULL|0|NULL
18543|IN|0|NULL|Leslie|N|Sanz|NULL|1|NULL
18544|IN|0|NULL|Leslie|D|Rubio|NULL|0|NULL
18545|IN|0|NULL|Leslie|NULL|Ortega|NULL|0|NULL
18546|IN|0|NULL|Kathleen|NULL|Martin|NULL|0|NULL
18547|IN|0|NULL|Kathleen|J|Gomez|NULL|1|NULL
18548|IN|0|NULL|Janelle|S|Gonzalez|NULL|0|NULL
18549|IN|0|NULL|Dylan|A|Lee|NULL|1|NULL
18550|IN|0|NULL|Dylan|S|Walker|NULL|0|NULL
18551|IN|0|NULL|Kathleen|C|Diaz|NULL|0|NULL
18552|IN|0|NULL|Tyler|E|Miller|NULL|0|NULL
18553|IN|0|NULL|Zachary|W|Smith|NULL|2|NULL
18554|IN|0|NULL|Anthony|D|Johnson|NULL|0|NULL
18555|IN|0|NULL|Kathleen|NULL|Hernandez|NULL|1|NULL
18556|IN|0|NULL|Zachary|D|Thomas|NULL|0|NULL
18557|IN|0|NULL|Kathleen|R|Alvarez|NULL|0|NULL
18558|IN|0|NULL|Tyler|NULL|Garcia|NULL|0|NULL
18559|IN|0|NULL|Kathleen|NULL|Jimenez|NULL|0|NULL
18560|IN|0|NULL|Zachary|NULL|Jackson|NULL|0|NULL
18561|IN|0|NULL|Kathleen|C|Moreno|NULL|1|NULL
18562|IN|0|NULL|Zachary|NULL|White|NULL|2|NULL
18563|IN|0|NULL|Zachary|E|Harris|NULL|0|NULL
18564|IN|0|NULL|Kathleen|E|Munoz|NULL|0|NULL
18565|IN|0|NULL|Zachary|E|Martin|NULL|0|NULL
18566|IN|0|NULL|Anthony|V|Williams|NULL|2|NULL
18567|IN|0|NULL|Kathleen|NULL|Alonso|NULL|1|NULL
18568|IN|0|NULL|Zachary|R|Thompson|NULL|0|NULL
18569|IN|0|NULL|Kathleen|NULL|Romero|NULL|2|NULL
18570|IN|0|NULL|Kathleen|J|Navarro|NULL|0|NULL
18571|IN|0|NULL|Zachary|K|Garcia|NULL|1|NULL
18572|IN|0|NULL|Janelle|NULL|Rodriguez|NULL|2|NULL
18573|IN|0|NULL|Kathleen|NULL|Gutierrez|NULL|2|NULL
18574|IN|0|NULL|Zachary|NULL|Martinez|NULL|1|NULL
18575|IN|0|NULL|Tyler|L|Wilson|NULL|0|NULL
18576|IN|0|NULL|Kathleen|NULL|Torres|NULL|0|NULL
18577|IN|0|NULL|Tyler|NULL|Moore|NULL|0|NULL
18578|IN|0|NULL|Kathleen|NULL|Gill|NULL|0|NULL
18579|IN|0|NULL|Tyler|T|Martinez|NULL|0|NULL
18580|IN|0|NULL|Daniel|C|Garcia|NULL|0|NULL
18581|IN|0|NULL|Daniel|L|Clark|NULL|0|NULL
18582|IN|0|NULL|Kathleen|M|Vazquez|NULL|0|NULL
18583|IN|0|NULL|Zachary|L|Robinson|NULL|1|NULL
18584|IN|0|NULL|Kathleen|N|Serrano|NULL|0|NULL
18585|IN|0|NULL|Kathleen|NULL|Ramos|NULL|1|NULL
18586|IN|0|NULL|Zachary|J|Clark|NULL|0|NULL
18587|IN|0|NULL|Kathleen|NULL|Carlson|NULL|2|NULL
18588|IN|0|NULL|Don|A|Roessler|NULL|0|NULL
18589|IN|0|NULL|Kelvin|R|Zhu|NULL|1|NULL
18590|IN|0|NULL|Janelle|NULL|Sanchez|NULL|1|NULL
18591|IN|0|NULL|Kathleen|A|Rubio|NULL|2|NULL
18592|IN|0|NULL|Kathleen|G|Ortega|NULL|0|NULL
18593|IN|0|NULL|Tyler|A|Robinson|NULL|1|NULL
18594|IN|0|NULL|Stacy|D|Martin|NULL|0|NULL
18595|IN|0|NULL|Anthony|L|Jones|NULL|0|NULL
18596|IN|0|NULL|Daniel|T|Harris|NULL|1|NULL
18597|IN|0|NULL|Stacy|M|Gomez|NULL|2|NULL
18598|IN|0|NULL|Tyler|A|Taylor|NULL|2|NULL
18599|IN|0|NULL|Anthony|J|Brown|NULL|2|NULL
18600|IN|0|NULL|Stacy|NULL|Ruiz|NULL|0|NULL
18601|IN|0|NULL|Stacy|L|Diaz|NULL|0|NULL
18602|IN|0|NULL|Anthony|S|Davis|NULL|0|NULL
18603|IN|0|NULL|Stacy|NULL|Hernandez|NULL|0|NULL
18604|IN|0|NULL|Tyler|E|Anderson|NULL|0|NULL
18605|IN|0|NULL|Anthony|A|Miller|NULL|0|NULL
18606|IN|0|NULL|Stacy|NULL|Alvarez|NULL|0|NULL
18607|IN|0|NULL|Anthony|NULL|Wilson|NULL|1|NULL
18608|IN|0|NULL|Anthony|M|Moore|NULL|2|NULL
18609|IN|0|NULL|Janelle|NULL|Perez|NULL|1|NULL
18610|IN|0|NULL|Stacy|NULL|Moreno|NULL|0|NULL
18611|IN|0|NULL|Stacy|NULL|Munoz|NULL|0|NULL
18612|IN|0|NULL|Stacy|NULL|Alonso|NULL|1|NULL
18613|IN|0|NULL|Stacy|C|Navarro|NULL|1|NULL
18614|IN|0|NULL|Anthony|F|Taylor|NULL|2|NULL
18615|IN|0|NULL|Stacy|L|Gutierrez|NULL|2|NULL
18616|IN|0|NULL|Stacy|A|Torres|NULL|0|NULL
18617|IN|0|NULL|Stacy|S|Dominguez|NULL|1|NULL
18618|IN|0|NULL|Stacy|NULL|Gill|NULL|0|NULL
18619|IN|0|NULL|Anthony|A|Anderson|NULL|0|NULL
18620|IN|0|NULL|Stacy|NULL|Vazquez|NULL|2|NULL
18621|IN|0|NULL|Orlando|C|Martin|NULL|0|NULL
18622|IN|0|NULL|Stacy|A|Blanco|NULL|0|NULL
18623|IN|0|Mr.|Ram|NULL|Thirunavukkarasu|NULL|0|NULL
18624|IN|0|NULL|Daniel|NULL|Thomas|NULL|0|NULL
18625|IN|0|NULL|Stacy|NULL|Serrano|NULL|0|NULL
18626|IN|0|NULL|Anthony|NULL|White|NULL|2|NULL
18627|IN|0|NULL|Anthony|NULL|Harris|NULL|0|NULL
18628|IN|0|NULL|Stacy|D|Ramos|NULL|1|NULL
18629|IN|0|NULL|Stacy|NULL|Carlson|NULL|2|NULL
18630|IN|0|NULL|Stacy|K|Suarez|NULL|2|NULL
18631|IN|0|NULL|Daniel|W|Lewis|NULL|0|NULL
18632|IN|0|NULL|Tyler|A|Clark|NULL|0|NULL
18633|IN|0|NULL|Stacy|S|Rubio|NULL|0|NULL
18634|IN|0|NULL|Daniel|NULL|Lee|NULL|2|NULL
18635|IN|0|NULL|Stacy|M|Ortega|NULL|2|NULL
18636|IN|0|NULL|Diana|NULL|Martin|NULL|0|NULL
18637|IN|0|NULL|Tyler|NULL|Rodriguez|NULL|1|NULL
18638|IN|0|NULL|Daniel|E|Walker|NULL|0|NULL
18639|IN|0|NULL|Orlando|NULL|Gomez|NULL|0|NULL
18640|IN|0|NULL|Diana|C|Ruiz|NULL|0|NULL
18641|IN|0|NULL|Tyler|C|Lewis|NULL|1|NULL
18642|IN|0|NULL|Daniel|P|Martinez|NULL|0|NULL
18643|IN|0|NULL|Diana|F|Hernandez|NULL|0|NULL
18644|IN|0|NULL|Tyler|A|Lee|NULL|1|NULL
18645|IN|0|NULL|Diana|NULL|Alvarez|NULL|0|NULL
18646|IN|0|NULL|Tyler|J|Walker|NULL|0|NULL
18647|IN|0|NULL|Diana|M|Jimenez|NULL|0|NULL
18648|IN|0|NULL|Daniel|NULL|Jackson|NULL|0|NULL
18649|IN|0|NULL|Diana|J|Moreno|NULL|0|NULL
18650|IN|0|NULL|Diana|NULL|Munoz|NULL|0|NULL
18651|IN|0|NULL|Christopher|E|Smith|NULL|0|NULL
18652|IN|0|NULL|Diana|L|Alonso|NULL|0|NULL
18653|IN|0|NULL|Daniel|NULL|Martin|NULL|0|NULL
18654|IN|0|NULL|Diana|NULL|Romero|NULL|0|NULL
18655|IN|0|NULL|Daniel|NULL|Johnson|NULL|1|NULL
18656|IN|0|NULL|Diana|A|Navarro|NULL|0|NULL
18657|IN|0|NULL|Daniel|S|Williams|NULL|0|NULL
18658|IN|0|NULL|Diana|NULL|Gutierrez|NULL|0|NULL
18659|IN|0|NULL|Daniel|J|Jones|NULL|1|NULL
18660|IN|0|NULL|Daniel|R|Rodriguez|NULL|1|NULL
18661|IN|0|NULL|Daniel|J|Brown|NULL|2|NULL
18662|IN|0|NULL|Diana|M|Torres|NULL|0|NULL
18663|IN|0|NULL|Christopher|NULL|Johnson|NULL|0|NULL
18664|IN|0|NULL|Diana|L|Dominguez|NULL|1|NULL
18665|IN|0|NULL|Diana|NULL|Gill|NULL|0|NULL
18666|IN|0|NULL|Christopher|NULL|Winston|NULL|0|NULL
18667|IN|0|NULL|Diana|NULL|Vazquez|NULL|0|NULL
18668|IN|0|NULL|Daniel|NULL|Davis|NULL|0|NULL
18669|IN|0|NULL|Daniel|V|Miller|NULL|2|NULL
18670|IN|0|NULL|Christopher|J|Jones|NULL|0|NULL
18671|IN|0|NULL|Diana|K|Serrano|NULL|0|NULL
18672|IN|0|NULL|Daniel|K|Wilson|NULL|0|NULL
18673|IN|0|NULL|Jacob|A|Smith|NULL|0|NULL
18674|IN|0|NULL|Diana|J|Ramos|NULL|0|NULL
18675|IN|0|NULL|Jacob|I|Johnson|NULL|0|NULL
18676|IN|0|NULL|Jacob|NULL|Williams|NULL|0|NULL
18677|IN|0|NULL|Diana|NULL|Carlson|NULL|1|NULL
18678|IN|0|NULL|Diana|J|Suarez|NULL|0|NULL
18679|IN|0|NULL|Orlando|L|Diaz|NULL|2|NULL
18680|IN|0|NULL|Diana|NULL|Sanz|NULL|0|NULL
18681|IN|0|NULL|Diana|NULL|Rubio|NULL|2|NULL
